-2.604590880000000053e-01,1.946896850000000012e-01,-1.836205619999999872e-01,-3.279352280000000230e-01,4.399068099999999676e-02,4.692557800000000112e-01,1.905123689999999870e-01,1.634908280000000047e-01,1.357910260000000091e-01,-1.061685410000000052e-01,-5.058959750000000533e-01,3.188068800000000147e-01,6.545068410000000059e-01,1.236688219999999977e-01,-2.296961210000000031e-01,-1.966583510000000090e-01,1.641042819999999902e-01,-6.621770200000000328e-02,-4.674366119999999736e-01,6.480559299999999467e-02,-4.349259300000000300e-02,2.173589320000000047e-01,9.920006000000000657e-02,1.984149779999999919e-01,5.939257399999999659e-02
-3.061451049999999730e-01,3.572821829999999754e-01,-1.947043940000000029e-01,-3.407162599999999930e-01,4.468493199999999665e-02,4.610525930000000105e-01,1.824334119999999893e-01,1.514573610000000126e-01,1.168781680000000045e-01,-9.269710500000000186e-02,-3.700773509999999988e-01,3.268787459999999978e-01,6.915905799999999548e-01,1.005409619999999976e-01,-2.447047890000000059e-01,-2.378990810000000122e-01,1.267747429999999953e-01,-6.084497600000000200e-02,-4.883334389999999803e-01,6.220204000000000011e-02,-8.544100599999999990e-02,1.794452059999999960e-01,1.020774009999999982e-01,2.317979430000000063e-01,3.461221999999999910e-03
-3.374208830000000048e-01,4.312083879999999980e-01,-3.228589660000000250e-01,-4.566152589999999956e-01,4.361662599999999862e-02,5.392579079999999525e-01,2.163796769999999925e-01,1.605452310000000105e-01,2.296664380000000005e-01,-1.334107479999999957e-01,-5.126739780000000302e-01,4.304745799999999956e-01,5.716445850000000384e-01,1.332176280000000046e-01,-2.560148500000000160e-01,-2.723577979999999843e-01,1.373540169999999949e-01,-4.866868500000000319e-02,-4.824288840000000023e-01,-2.756993099999999891e-02,-7.769782199999999972e-02,2.932661710000000199e-01,1.495484019999999969e-01,3.278504810000000269e-01,-3.233271199999999956e-02
-3.568073700000000126e-01,4.218467830000000030e-01,-2.200193450000000051e-01,-4.150927509999999820e-01,4.115868100000000251e-02,5.084425729999999533e-01,2.316039579999999987e-01,1.607127279999999991e-01,1.878309380000000028e-01,-1.206496420000000014e-01,-5.232208839999999972e-01,3.779067580000000093e-01,6.080590249999999752e-01,9.893649200000000088e-02,-2.432149000000000116e-01,-2.723340249999999796e-01,1.537297059999999937e-01,-5.196997800000000001e-02,-4.900912519999999772e-01,-5.411044000000000270e-03,-9.634092900000000570e-02,2.805883889999999936e-01,1.435233049999999899e-01,2.551504669999999919e-01,-6.720275000000000380e-03
-2.555641819999999731e-01,1.683250239999999898e-01,1.958997200000000063e-02,-1.414040099999999966e-01,4.073057100000000014e-02,3.989058609999999727e-01,1.286814049999999987e-01,4.278590200000000066e-02,5.051021900000000203e-02,-5.676835599999999898e-02,-3.584220770000000056e-01,2.387208979999999869e-01,6.961099880000000129e-01,8.142181699999999356e-02,-1.953750949999999986e-01,-1.464916310000000110e-01,7.491501100000000357e-02,-6.742248400000000474e-02,-4.617118390000000128e-01,8.063534399999999769e-02,2.371471099999999943e-02,7.250735599999999503e-02,1.486023000000000031e-02,1.949190590000000056e-01,6.257796899999999718e-02
-2.584847750000000000e-01,1.506540590000000068e-01,1.025514599999999971e-02,-1.280943230000000099e-01,3.722406000000000326e-02,4.183340729999999730e-01,1.240770880000000020e-01,2.740601200000000043e-02,4.671982300000000060e-02,-7.357073799999999664e-02,-3.470838150000000177e-01,2.354902389999999901e-01,7.005790589999999485e-01,7.438213100000000411e-02,-1.934528080000000039e-01,-1.299580519999999906e-01,4.982427999999999857e-02,-6.653203800000000168e-02,-4.511943780000000070e-01,7.599107500000000515e-02,4.760908500000000237e-02,7.106224799999999453e-02,3.082119800000000104e-02,1.802543309999999899e-01,8.390595500000000428e-02
-2.674609350000000108e-01,1.828029870000000001e-01,1.902895199999999828e-02,-1.451900409999999919e-01,4.254544899999999907e-02,4.034384469999999778e-01,1.285603989999999919e-01,4.460474200000000278e-02,5.410840599999999778e-02,-6.036888900000000197e-02,-3.804859420000000214e-01,2.475323170000000017e-01,6.954339259999999800e-01,8.636764900000000467e-02,-1.983006310000000050e-01,-1.608442340000000026e-01,5.695102700000000129e-02,-6.176208600000000076e-02,-4.800916740000000238e-01,7.327672500000000089e-02,3.078178000000000164e-02,8.091408999999999407e-02,1.500876999999999940e-02,1.972227300000000128e-01,6.389829499999999385e-02
-2.626297430000000266e-01,1.803782210000000052e-01,-1.493865809999999905e-01,-2.988299759999999972e-01,4.007801999999999892e-02,4.579875640000000137e-01,1.712429540000000028e-01,1.453977479999999933e-01,1.396539420000000031e-01,-1.042424629999999935e-01,-4.025488050000000095e-01,2.884968729999999870e-01,7.146165909999999677e-01,1.191866959999999948e-01,-2.338889799999999963e-01,-1.938109379999999882e-01,1.133927359999999940e-01,-6.636508300000000526e-02,-4.920492100000000146e-01,8.651388599999999818e-02,-7.555725000000000115e-03,1.804138630000000076e-01,7.799461000000000588e-02,2.108480490000000096e-01,5.474094599999999866e-02
-1.654565749999999946e-01,-1.017586389999999980e-01,7.807112600000000457e-02,-1.096707330000000064e-01,-1.954253059999999931e-01,2.925772320000000204e-01,-2.569864999999999997e-02,-8.346945499999999796e-02,-1.103081580000000034e-01,-1.926641879999999862e-01,-1.141588050000000021e-01,2.652271079999999892e-01,7.229276980000000075e-01,3.019781859999999818e-01,-5.309180359999999821e-01,1.472500900000000001e-01,3.423926279999999767e-01,-3.371597400000000272e-02,-9.947725799999999896e-02,3.269048259999999817e-01,3.409025079999999930e-01,2.129758400000000135e-02,-3.241057999999999786e-03,2.152785299999999957e-02,4.599899610000000028e-01
-1.717209470000000127e-01,-8.874485099999999960e-02,8.459366699999999739e-02,-1.172558489999999953e-01,-1.976290310000000106e-01,2.969498609999999816e-01,-1.680492800000000023e-02,-1.028794860000000061e-01,-1.062535240000000020e-01,-2.958651789999999782e-01,-1.653270840000000130e-01,2.586359990000000053e-01,7.357654719999999759e-01,3.040301480000000001e-01,-5.142772549999999887e-01,1.470961279999999927e-01,3.440793400000000113e-01,-3.383812299999999773e-02,-1.030761240000000051e-01,3.189694060000000109e-01,3.318744519999999865e-01,2.089273100000000119e-02,7.450609999999999872e-03,-2.437167000000000066e-03,3.962016289999999996e-01
-3.102423710000000168e-01,4.446734880000000056e-01,-2.568696979999999797e-01,-3.606245599999999829e-01,4.623781999999999892e-02,4.575342660000000228e-01,2.122412999999999939e-01,1.642982629999999999e-01,1.415959380000000045e-01,-8.358041200000000670e-02,-4.940071220000000207e-01,3.230392599999999947e-01,6.625742730000000469e-01,1.138337350000000053e-01,-2.571864260000000235e-01,-2.409500529999999974e-01,1.486328530000000092e-01,-5.531240099999999715e-02,-4.680693080000000172e-01,5.312487899999999985e-02,-6.491179900000000613e-02,2.181195230000000096e-01,1.173944600000000060e-01,2.161332970000000020e-01,5.138328400000000129e-02
-3.316139220000000054e-01,4.396683860000000221e-01,-3.356947430000000177e-01,-4.101139890000000121e-01,4.337098500000000079e-02,4.551716909999999894e-01,2.307786470000000034e-01,1.494151710000000133e-01,1.972074980000000088e-01,-1.140838589999999958e-01,-5.273107729999999549e-01,4.028026230000000263e-01,6.666656800000000382e-01,1.067676550000000030e-01,-2.703857450000000107e-01,-2.691554760000000046e-01,1.569506159999999872e-01,-5.999585600000000019e-02,-4.908772270000000271e-01,2.772104900000000108e-02,-8.235152299999999592e-02,2.668907770000000235e-01,1.440491590000000099e-01,2.680314970000000074e-01,-1.056443299999999981e-02
-3.079912859999999752e-01,3.141704209999999775e-01,-1.702447029999999972e-01,-3.531889590000000245e-01,4.276039499999999965e-02,4.441688730000000196e-01,2.239976369999999994e-01,1.939368999999999954e-01,1.473853999999999997e-01,-1.199653920000000040e-01,-3.992909660000000249e-01,3.231401380000000212e-01,6.237274649999999809e-01,1.380816649999999923e-01,-2.124611289999999986e-01,-2.163640029999999992e-01,1.431916119999999959e-01,-7.395662299999999911e-02,-4.618923939999999839e-01,2.077415900000000037e-02,-3.182991300000000134e-02,2.137875180000000097e-01,5.435560500000000128e-02,1.869079740000000045e-01,1.675254699999999958e-02
-3.291054620000000153e-01,4.132337770000000243e-01,-1.555571599999999999e-01,-3.864553110000000236e-01,4.695594200000000051e-02,4.517179829999999896e-01,2.358280610000000055e-01,1.369035859999999938e-01,2.085800989999999910e-01,-1.103233940000000052e-01,-5.368494940000000382e-01,3.453563809999999901e-01,6.625901499999999889e-01,1.187188120000000069e-01,-2.688483549999999833e-01,-2.612726989999999971e-01,1.782411949999999912e-01,-6.383193299999999348e-02,-4.883494760000000046e-01,4.806678799999999918e-02,-7.748713499999999865e-02,2.561970909999999879e-01,1.476225069999999862e-01,2.595434019999999786e-01,-6.022493999999999764e-03
-2.555641819999999731e-01,1.683250239999999898e-01,1.954514900000000124e-02,-1.414040099999999966e-01,4.073057100000000014e-02,3.989058609999999727e-01,1.286814049999999987e-01,4.262186999999999920e-02,5.051021900000000203e-02,-5.579179299999999925e-02,-3.584220770000000056e-01,2.387208979999999869e-01,6.960642110000000438e-01,8.142181699999999356e-02,-1.953750949999999986e-01,-1.464916310000000110e-01,7.491501100000000357e-02,-6.742248400000000474e-02,-4.621266869999999805e-01,8.063534399999999769e-02,2.371471099999999943e-02,7.250735599999999503e-02,1.486023000000000031e-02,1.949190590000000056e-01,6.257796899999999718e-02
